TransactionID,CustomerID,ProductID,ScarcityMessage,CountdownTimer,RecommendedLabel,InfluencerCampaign,FreeShipping,TrendingBadge,Purchased,Quantity,FinalAmount,DecisionTimeMinutes
8892,688,85,False,True,False,True,False,False,0,0,0.0,20.73
8893,1027,44,False,False,False,True,False,False,0,0,0.0,16.46
8894,573,163,True,True,True,True,False,True,1,3,141508.95,4.96
8895,742,204,True,True,True,False,True,True,1,1,28478.7,7.86
8896,735,158,True,True,False,False,True,False,1,2,4315.2,4.0
8897,428,77,False,True,True,False,True,False,1,2,22152.0,10.29
8898,833,75,False,False,True,False,True,True,0,0,0.0,16.91
8899,1101,114,False,False,False,False,False,True,1,1,44500.1,20.91
8900,31,105,True,False,True,True,True,False,1,4,28051.2,10.34
8901,197,62,False,False,False,True,False,False,1,2,31125.0,20.16
8902,1264,283,False,True,False,False,False,True,1,3,77833.35,8.97
8903,855,99,False,True,True,False,False,False,0,0,0.0,21.26
8904,1461,76,False,False,False,False,True,False,0,0,0.0,11.91
8905,908,182,False,False,True,True,False,True,1,2,15436.1,14.55
8906,981,241,True,False,False,False,True,True,1,1,33727.85,10.45
8907,1349,140,False,False,True,False,False,False,1,1,19316.6,24.56
8908,991,201,False,False,False,False,True,False,0,0,0.0,9.33
8909,495,29,False,False,False,False,False,False,1,1,2135.1,14.69
8910,792,160,False,False,False,False,True,True,0,0,0.0,12.9
8911,354,20,False,False,False,False,False,False,0,0,0.0,12.08
8912,502,42,False,False,True,True,True,True,1,3,96969.6,21.32
8913,1021,178,False,True,True,True,False,False,0,0,0.0,15.75
8914,224,62,False,True,False,False,True,False,1,3,46672.5,12.05
8915,1008,11,True,True,False,False,True,False,0,0,0.0,15.76
8916,877,54,True,False,False,False,False,True,1,2,78818.2,4.73
8917,463,232,True,False,False,False,True,False,0,0,0.0,35.3
8918,68,177,True,False,True,False,True,False,1,1,31944.5,2.6
8919,1057,115,True,False,True,False,False,True,1,3,62772.0,8.76
8920,1237,293,True,False,False,True,False,False,1,4,138882.8,3.32
8921,1096,116,False,True,False,False,False,True,1,2,29858.0,1.0
8922,632,264,False,False,True,False,True,True,1,1,7036.2,17.6
8923,981,104,False,True,True,True,True,True,1,2,4282.6,3.1
8924,623,8,True,True,False,False,True,True,1,4,84041.2,6.93
8925,538,34,False,True,False,False,False,True,1,3,68531.7,5.48
8926,491,83,True,False,False,False,False,False,1,1,981.8,5.42
8927,317,56,False,False,True,False,False,False,0,0,0.0,13.98
8928,1455,48,False,False,True,True,True,True,1,1,15689.4,19.98
8929,1000,116,False,False,False,False,True,True,1,2,29848.0,19.1
8930,263,293,True,False,False,False,False,False,0,0,0.0,17.09
8931,1298,61,False,False,True,False,True,True,0,0,0.0,15.99
8932,227,71,True,False,True,True,True,False,1,2,78449.6,10.01
8933,891,299,True,False,False,False,False,False,1,1,1213.2,10.13
8934,249,61,False,True,True,False,False,False,1,1,17570.3,15.42
8935,542,250,False,True,False,True,True,False,1,1,39026.7,8.5
8936,988,187,False,True,True,False,False,False,1,2,35149.0,1.0
8937,1499,279,True,False,False,False,True,False,1,1,15114.6,6.09
8938,1488,167,False,False,False,False,False,False,0,0,0.0,20.27
8939,1344,179,True,False,True,True,True,False,1,2,27661.5,2.55
8940,354,68,True,False,False,False,False,False,1,2,71221.3,9.19
8941,141,173,True,False,False,True,True,True,0,0,0.0,19.47
8942,1359,202,True,True,True,False,True,True,1,4,35527.2,5.01
8943,1385,297,True,False,False,False,False,True,0,0,0.0,26.63
8944,418,30,True,False,True,True,True,True,1,1,28488.6,6.26
8945,29,48,True,True,False,False,False,True,1,1,15694.4,10.66
8946,972,6,True,True,False,True,True,False,1,2,4584.0,6.97
8947,115,238,False,False,True,False,False,False,0,0,0.0,16.33
8948,61,25,True,False,True,True,True,True,1,1,7766.45,8.32
8949,1406,275,True,True,True,False,True,True,1,3,44363.25,1.13
8950,744,110,True,False,True,False,False,False,0,0,0.0,16.96
8951,169,87,True,True,False,True,False,False,1,4,120658.6,15.65
8952,982,293,False,False,False,True,True,True,1,3,104147.1,20.0
8953,554,217,False,True,False,True,True,False,1,2,62956.6,12.4
8954,805,165,True,True,False,False,True,False,1,1,42069.6,11.05
8955,1349,267,False,True,False,True,False,True,1,1,37501.0,1.0
8956,357,227,True,True,True,True,False,True,1,2,78601.6,8.07
8957,970,192,False,False,True,False,True,True,1,2,31242.6,20.42
8958,1243,97,True,True,False,False,False,False,1,4,119976.8,11.89
8959,636,296,True,False,False,True,True,False,1,1,18643.0,11.99
8960,1456,216,False,False,False,False,False,False,1,1,29917.25,11.92
8961,673,284,True,False,False,False,True,False,1,4,12019.4,10.44
8962,689,290,True,True,True,False,False,False,1,4,158228.0,9.0
8963,1327,165,False,True,False,False,True,True,0,0,0.0,6.88
8964,954,108,True,False,True,False,False,True,1,2,46472.4,1.84
8965,1304,285,False,False,True,True,False,False,0,0,0.0,21.35
8966,1186,300,False,False,False,True,True,False,1,3,44416.8,22.44
8967,1069,37,True,False,False,False,True,False,1,1,39981.6,3.09
8968,363,192,True,False,True,True,False,False,1,4,62505.2,1.84
8969,599,181,False,False,False,False,False,False,0,0,0.0,25.53
8970,1297,225,True,False,False,False,False,False,0,0,0.0,14.56
8971,925,293,False,False,False,False,True,False,0,0,0.0,19.48
8972,421,76,False,False,True,False,True,False,1,1,28362.0,20.24
8973,492,293,False,False,False,False,False,False,0,0,0.0,6.96
8974,1164,193,False,True,False,False,False,True,1,1,15867.4,6.26
8975,268,25,False,True,True,True,True,True,1,1,7766.45,4.39
8976,169,154,False,False,False,False,False,True,1,2,59462.4,19.11
8977,1148,41,True,True,False,False,True,True,1,2,83206.7,4.13
8978,433,287,False,False,False,False,False,True,0,0,0.0,8.32
8979,1149,229,False,False,False,False,False,False,1,1,5195.3,14.14
8980,801,272,True,False,True,True,False,True,1,3,89513.25,19.85
8981,1497,181,False,True,True,False,False,False,0,0,0.0,26.97
8982,788,120,False,True,True,True,True,False,1,2,42168.6,1.0
8983,1302,129,False,True,True,True,True,False,1,1,41126.4,1.0
8984,1276,285,True,True,True,False,True,False,0,0,0.0,30.88
8985,318,46,False,True,True,False,False,False,0,0,0.0,25.07
8986,1495,266,False,True,False,False,True,False,1,4,41420.0,8.03
8987,1119,127,False,True,True,False,False,True,1,1,31687.05,5.49
8988,161,178,True,True,True,False,True,False,1,2,84270.0,6.78
8989,10,201,False,True,False,False,False,False,1,1,29021.45,8.33
8990,408,25,False,False,True,False,True,False,0,0,0.0,5.35
8991,25,45,True,True,False,False,True,True,1,2,31305.6,8.08
8992,537,49,False,True,True,True,True,False,1,2,42603.2,6.44
8993,1495,234,False,True,False,True,False,False,1,2,8466.4,7.01
8994,719,24,False,True,True,True,False,True,0,0,0.0,11.35
8995,36,184,False,False,True,False,False,False,1,1,21312.0,21.72
8996,741,33,False,False,True,True,False,True,1,2,25125.2,17.37
8997,329,231,False,True,True,False,False,False,1,1,40767.6,4.58
8998,1285,294,False,False,True,False,False,True,1,2,30040.0,16.59
8999,136,125,False,False,True,False,True,False,1,1,31042.4,22.12
9000,1156,64,True,False,False,True,True,False,1,1,2864.0,9.98
9001,669,134,False,True,True,False,False,False,1,2,26688.1,4.21
9002,29,208,False,False,True,False,False,False,0,0,0.0,17.29
9003,1010,219,False,False,True,False,False,True,1,2,39334.6,26.77
9004,683,191,True,True,False,True,True,False,0,0,0.0,22.66
9005,1158,175,True,False,True,True,True,False,1,2,10803.6,6.52
9006,928,190,True,True,True,False,True,True,1,2,33807.6,15.61
9007,1181,66,True,False,True,False,True,False,1,2,5887.8,15.58
9008,691,63,True,True,True,False,True,False,1,2,62454.6,7.3
9009,12,280,True,False,False,False,True,False,1,4,135128.0,4.53
9010,196,174,False,False,True,False,False,True,1,4,47338.4,11.65
9011,689,259,False,False,True,False,False,False,0,0,0.0,11.54
9012,597,188,False,True,True,False,False,False,0,0,0.0,30.8
9013,1192,137,False,True,True,False,False,False,1,2,41221.0,8.07
9014,618,172,True,True,True,False,False,False,1,2,61677.2,11.26
9015,1291,208,True,True,False,True,False,False,1,1,920.3,9.45
9016,282,56,False,False,False,False,False,True,0,0,0.0,15.79
9017,578,139,True,True,True,False,True,True,0,0,0.0,18.17
9018,1135,217,False,False,True,False,True,True,1,4,125913.2,17.61
9019,187,27,False,False,True,False,False,False,1,3,82559.55,19.38
9020,483,22,True,True,True,False,True,True,1,1,12691.35,9.66
9021,1128,49,False,False,True,False,True,False,1,3,63904.8,26.53
9022,884,178,False,True,False,False,False,False,1,2,84280.0,8.32
9023,1168,72,True,False,True,False,True,False,1,1,5239.25,5.88
9024,774,131,False,False,True,True,False,False,0,0,0.0,14.87
9025,1289,41,True,False,True,False,False,True,1,1,41608.35,9.39
9026,1317,76,True,False,True,True,False,True,1,2,56734.0,8.45
9027,1462,6,False,True,True,False,True,False,0,0,0.0,29.52
9028,184,243,True,False,True,False,True,False,1,1,36342.0,7.12
9029,887,140,True,False,True,False,False,False,0,0,0.0,17.75
9030,172,53,False,False,True,True,True,True,1,3,102651.3,23.81
9031,344,158,True,False,False,True,False,False,1,1,2162.6,15.69
9032,451,280,False,True,False,False,True,True,1,2,67564.0,11.72
9033,970,248,False,False,False,False,True,False,0,0,0.0,20.28
9034,647,266,False,False,True,True,False,True,1,1,10360.0,17.76
9035,1298,122,True,False,False,False,False,False,0,0,0.0,26.78
9036,448,109,True,False,False,True,False,True,1,2,52121.5,5.43
9037,926,95,False,True,False,False,True,True,1,3,6507.0,6.15
9038,1145,92,False,True,False,False,False,False,0,0,0.0,22.8
9039,1471,276,True,True,False,False,True,False,1,4,3955.2,5.9
9040,368,42,False,True,False,True,True,False,1,1,32323.2,6.61
9041,1101,256,False,True,False,False,False,False,0,0,0.0,23.89
9042,128,275,False,False,True,True,False,True,0,0,0.0,16.65
9043,816,254,False,False,True,False,False,False,1,4,31427.6,17.33
9044,621,189,True,True,True,True,True,False,1,1,37409.6,6.8
9045,1438,257,True,False,False,True,False,False,0,0,0.0,23.43
9046,1161,10,False,True,True,False,False,False,1,1,31178.3,12.85
9047,1391,246,True,True,False,False,False,True,1,2,9467.1,5.8
9048,1276,154,False,True,False,True,True,False,0,0,0.0,11.42
9049,617,288,False,False,False,False,True,False,1,2,67566.4,16.57
9050,1101,26,False,False,True,True,False,False,1,1,29190.6,20.36
9051,46,280,False,False,False,False,True,False,0,0,0.0,7.67
9052,837,173,False,False,True,False,True,True,1,1,44259.0,13.21
9053,71,32,False,False,False,False,False,False,0,0,0.0,18.59
9054,1087,153,True,True,False,False,True,True,1,1,8000.4,11.04
9055,1451,12,True,False,False,False,True,False,1,1,20736.8,15.23
9056,1023,25,False,False,True,False,False,True,0,0,0.0,9.89
9057,1260,160,True,True,False,False,False,False,1,4,73892.0,8.84
9058,352,245,False,False,False,False,True,False,0,0,0.0,19.99
9059,1491,33,True,True,False,False,True,True,1,1,12557.6,10.4
9060,827,79,False,False,False,False,False,False,0,0,0.0,11.31
9061,1012,118,False,True,True,True,True,True,1,1,693.6,10.24
9062,1156,163,False,False,True,False,False,False,1,2,94339.3,22.71
9063,960,1,False,False,False,False,False,False,1,1,11072.6,23.63
9064,476,192,True,True,False,False,False,False,1,1,15626.3,5.52
9065,918,150,False,True,False,False,True,False,1,1,23283.0,4.2
9066,981,289,True,False,False,False,False,False,0,0,0.0,23.45
9067,1287,91,False,False,True,True,True,True,1,1,6833.4,21.07
9068,723,149,True,False,False,True,False,False,0,0,0.0,23.05
9069,753,25,True,True,False,False,False,True,0,0,0.0,28.02
9070,755,276,False,True,False,False,False,False,0,0,0.0,26.4
9071,172,251,True,False,True,True,False,False,1,3,24924.6,5.43
9072,136,107,False,False,False,True,False,False,1,4,3559.2,18.97
9073,31,139,True,False,True,True,True,False,1,3,79327.8,5.76
9074,1000,258,True,False,False,True,True,True,1,1,6255.9,6.22
9075,629,89,False,False,False,False,True,True,0,0,0.0,13.05
9076,1299,71,False,True,False,False,False,False,0,0,0.0,20.72
9077,1054,73,False,False,True,False,False,True,1,1,1825.0,15.47
9078,213,213,False,True,True,False,False,True,1,4,70268.0,8.38
9079,151,64,False,False,False,False,False,False,0,0,0.0,9.43
9080,550,27,True,False,False,True,True,False,0,0,0.0,26.97
9081,1382,50,True,False,True,False,True,False,0,0,0.0,24.45
9082,74,296,True,False,True,False,True,True,1,1,18643.0,9.92
9083,282,262,True,True,False,True,False,False,1,2,48080.8,5.78
9084,45,287,True,True,False,True,True,True,1,3,97170.75,7.61
9085,621,84,False,True,False,False,True,True,1,1,23680.65,8.94
9086,1485,133,False,True,False,False,False,True,0,0,0.0,14.81
9087,1026,148,False,True,False,True,True,True,1,1,25943.4,9.65
9088,741,158,False,True,True,False,False,False,0,0,0.0,23.99
9089,217,9,True,True,False,False,False,False,1,1,26556.7,5.21
9090,534,180,False,True,False,False,False,False,1,2,27462.4,14.79
9091,787,12,True,False,True,True,False,True,1,2,41483.6,9.7
9092,413,83,False,False,False,False,False,True,1,3,2945.4,22.41
9093,1058,88,False,False,True,False,False,True,1,1,20062.4,21.01
9094,1471,203,True,False,True,False,True,True,0,0,0.0,23.61
9095,309,269,False,False,True,False,False,False,0,0,0.0,8.73
9096,379,210,True,False,True,False,True,False,1,1,40811.05,8.72
9097,190,131,True,False,True,False,False,True,1,3,18501.3,8.47
9098,1089,158,True,True,False,True,False,True,1,1,2162.6,11.79
9099,693,154,False,False,True,True,False,True,1,2,59462.4,15.77
9100,426,45,False,False,True,True,True,True,1,2,31305.6,20.0
9101,329,288,False,True,False,True,True,True,1,2,67566.4,9.05
9102,106,276,False,True,True,False,False,False,0,0,0.0,23.01
9103,715,73,False,False,True,True,False,False,0,0,0.0,19.21
9104,1025,35,False,False,False,False,False,True,0,0,0.0,12.3
9105,353,50,False,False,True,False,True,False,0,0,0.0,21.25
9106,3,189,False,True,True,False,True,True,1,2,74819.2,4.97
9107,710,9,True,False,True,False,False,False,1,1,26556.7,11.03
9108,1014,31,True,False,True,False,True,True,1,1,31719.75,10.22
9109,518,195,True,False,True,True,False,False,1,1,17836.25,4.39
9110,376,44,True,False,False,False,False,True,1,1,38711.45,12.63
9111,232,21,True,False,False,True,True,False,1,1,14954.4,11.92
9112,1120,7,False,True,False,False,True,False,1,1,561.6,13.44
9113,1293,212,True,False,True,False,False,False,1,1,27989.6,5.91
9114,1155,110,False,True,False,True,False,False,1,2,67418.2,10.52
9115,778,86,True,False,True,False,False,False,1,2,18863.2,8.81
9116,1087,192,False,False,True,False,False,False,0,0,0.0,14.35
9117,596,52,False,False,False,False,True,True,1,1,20885.2,18.7
9118,37,157,True,True,True,False,True,True,1,1,33451.0,13.29
9119,552,146,True,False,False,True,False,False,0,0,0.0,21.16
9120,1056,203,False,False,True,False,False,False,1,2,4874.0,22.27
9121,972,188,False,False,True,True,False,False,0,0,0.0,24.47
9122,1486,203,False,False,False,False,True,True,1,3,7296.0,22.94
9123,1497,64,False,False,True,True,True,True,1,1,2864.0,22.9
9124,364,43,False,True,False,False,True,False,0,0,0.0,28.57
9125,15,161,True,True,False,False,True,False,0,0,0.0,25.94
9126,412,18,False,True,True,False,True,False,1,2,70231.5,8.04
9127,1315,137,False,False,False,False,False,False,0,0,0.0,9.25
9128,1221,188,False,True,True,False,True,True,1,1,20848.0,8.34
9129,149,247,True,True,False,False,True,False,1,3,84823.2,2.7
9130,241,196,True,True,False,False,False,True,1,3,76626.6,6.28
9131,846,299,False,False,False,False,True,True,0,0,0.0,17.29
9132,991,168,True,False,False,False,False,True,1,3,60130.05,9.57
9133,1474,134,True,False,True,False,False,False,1,1,13344.05,16.93
9134,1133,74,False,False,False,False,True,True,1,1,4733.4,13.71
9135,318,202,True,False,True,False,True,False,1,1,8881.8,12.14
9136,56,244,False,False,True,False,False,False,0,0,0.0,15.42
9137,951,97,True,False,False,False,False,False,1,3,89982.6,11.76
9138,831,23,True,False,False,False,False,False,0,0,0.0,20.75
9139,1383,4,False,False,False,False,True,False,1,4,141360.0,20.9
9140,864,190,False,False,False,False,False,False,0,0,0.0,5.63
9141,752,199,True,False,False,True,True,False,1,3,55764.0,7.53
9142,456,37,False,True,False,False,True,True,1,1,39981.6,12.58
9143,130,7,False,False,True,False,True,True,1,1,561.6,17.36
9144,1315,197,True,False,True,False,True,False,1,2,4069.8,5.64
9145,1240,120,True,False,True,False,False,False,0,0,0.0,18.67
9146,245,126,True,True,True,False,False,False,1,4,116015.6,7.17
9147,1056,79,False,False,True,False,True,False,1,2,40286.4,23.88
9148,547,216,True,True,False,True,True,False,1,1,29912.25,10.08
9149,656,224,True,False,False,False,False,False,1,4,20576.8,8.05
9150,1274,16,False,False,False,False,True,False,0,0,0.0,17.11
9151,1264,27,False,False,True,False,True,True,1,4,110059.4,24.9
9152,286,167,False,True,True,True,False,True,1,4,10035.2,9.39
9153,462,181,True,False,True,True,True,False,0,0,0.0,19.75
9154,1233,44,False,True,True,False,True,False,0,0,0.0,15.11
9155,1376,48,False,True,False,False,False,False,1,3,47083.2,14.51
9156,119,205,False,False,False,False,False,False,0,0,0.0,18.84
9157,1251,137,True,True,False,False,False,True,1,3,61831.5,7.94
9158,734,36,True,False,False,True,True,True,1,3,17406.3,1.13
9159,886,183,False,False,False,False,False,False,0,0,0.0,11.62
9160,113,23,False,False,False,True,True,False,0,0,0.0,28.08
9161,1021,70,True,False,False,False,True,False,1,1,30410.8,8.64
9162,1017,214,False,True,False,False,True,True,0,0,0.0,23.76
9163,995,67,True,True,True,False,True,False,1,2,40512.0,6.53
9164,1186,20,False,True,False,True,False,False,0,0,0.0,16.15
9165,1420,288,True,False,False,True,False,True,1,2,67576.4,7.73
9166,1275,68,False,False,False,False,True,False,0,0,0.0,10.12
9167,1118,155,False,False,True,False,True,False,1,1,31132.8,17.22
9168,1472,248,False,True,True,False,True,False,1,1,11474.4,12.55
9169,1012,297,False,False,False,False,True,False,0,0,0.0,17.35
9170,1009,243,False,True,True,False,True,True,1,1,36342.0,9.06
9171,814,102,True,False,False,False,False,True,0,0,0.0,23.34
9172,1154,257,True,True,True,False,True,True,0,0,0.0,26.38
9173,108,4,True,True,True,False,True,False,1,3,106020.0,7.63
9174,759,98,False,True,False,False,True,True,1,1,17861.05,8.24
9175,638,60,False,False,False,False,False,True,0,0,0.0,8.91
9176,1370,159,True,False,False,False,True,False,1,1,26602.0,12.52
9177,109,268,True,False,True,False,False,True,0,0,0.0,19.35
9178,966,233,True,False,True,False,True,False,1,2,57209.4,4.68
9179,277,300,False,False,True,False,False,True,1,1,14810.6,24.94
9180,1326,42,False,True,False,False,False,False,1,2,64656.4,6.53
9181,1278,226,True,False,True,True,True,False,1,1,6801.0,1.64
9182,354,218,False,False,True,False,True,False,1,4,10638.6,15.0
9183,1308,137,True,False,True,False,False,True,1,1,20610.5,4.66
9184,746,30,False,False,True,True,False,False,0,0,0.0,7.45
9185,1457,32,False,True,False,True,False,False,0,0,0.0,18.78
9186,1095,274,False,False,True,True,False,False,1,2,3277.2,13.57
9187,52,89,False,False,True,False,False,False,0,0,0.0,24.7
9188,305,192,False,False,True,False,False,True,1,3,46878.9,24.65
9189,606,284,False,True,True,False,False,False,1,1,3009.85,9.6
9190,318,148,True,False,False,False,True,False,1,2,51886.8,6.74
9191,199,63,False,False,True,False,False,False,1,2,62464.6,26.1
9192,1468,146,False,False,False,False,True,True,1,1,17493.0,24.41
9193,1304,69,False,False,True,True,True,True,1,3,52311.75,25.08
9194,652,55,False,True,True,False,False,False,1,1,8973.0,4.99
9195,323,244,False,False,False,False,False,False,0,0,0.0,15.97
9196,273,104,True,False,True,True,False,False,1,2,4292.6,9.06
9197,1374,206,False,False,True,False,True,True,1,1,26212.9,16.0
9198,498,219,False,False,True,False,False,False,0,0,0.0,18.04
9199,19,165,False,True,True,True,True,True,1,1,42069.6,3.34
9200,597,163,False,False,True,False,True,False,0,0,0.0,20.81
9201,682,55,False,False,False,False,False,False,0,0,0.0,8.82
9202,935,159,False,False,False,False,True,False,0,0,0.0,16.48
9203,509,226,True,False,False,True,False,False,1,1,6806.0,5.47
9204,1385,59,True,False,True,False,True,True,1,1,30253.2,16.24
9205,966,70,True,True,True,False,False,True,0,0,0.0,25.73
9206,1480,208,False,False,False,False,True,False,0,0,0.0,15.37
9207,551,295,True,True,False,False,False,True,1,2,46626.0,9.07
9208,978,118,True,True,True,True,True,False,1,1,693.6,4.11
9209,549,249,True,False,False,True,True,True,1,3,14816.25,11.21
9210,1050,55,False,True,False,True,False,False,0,0,0.0,20.73
9211,1119,171,True,False,False,True,False,False,0,0,0.0,27.69
9212,483,284,False,True,True,True,False,True,1,2,6019.7,12.67
9213,1407,133,False,True,True,False,False,False,0,0,0.0,26.66
9214,1286,153,False,False,False,False,True,False,1,4,32001.6,25.0
9215,1342,47,False,True,False,False,False,False,0,0,0.0,23.83
9216,327,159,False,False,True,False,True,False,0,0,0.0,19.66
9217,1077,176,False,True,False,False,True,False,0,0,0.0,33.03
9218,160,295,False,False,True,False,True,False,1,4,93232.0,26.97
9219,159,61,True,True,False,False,False,False,1,3,52710.9,5.14
9220,1460,110,False,True,True,False,False,True,0,0,0.0,27.3
9221,230,195,True,True,False,True,False,True,1,1,17836.25,14.04
9222,1297,283,True,False,True,False,False,False,0,0,0.0,25.14
9223,647,72,False,True,True,False,False,True,1,2,10488.5,12.06
9224,456,209,False,False,True,False,True,False,1,3,71239.5,16.02
9225,111,264,True,True,True,False,True,True,1,2,14072.4,6.42
9226,1013,190,True,True,False,False,True,False,1,4,67615.2,9.73
9227,1082,129,True,False,False,False,True,True,1,1,41126.4,1.68
9228,701,71,True,False,True,True,True,False,1,1,39224.8,15.6
9229,1215,87,True,True,True,False,True,False,0,0,0.0,21.0
9230,485,16,False,True,False,False,True,True,1,1,19743.3,15.54
9231,828,46,True,True,True,False,False,False,1,2,54618.0,3.7
9232,431,132,False,False,False,False,False,False,1,1,30585.8,23.95
9233,874,43,False,True,True,True,False,False,1,2,38652.4,10.9
9234,205,4,True,True,False,False,True,True,1,4,141360.0,6.49
9235,715,208,False,True,True,False,False,False,1,1,920.3,1.0
9236,824,22,True,False,True,True,True,False,1,4,50765.4,7.14
9237,835,43,False,False,True,True,False,True,1,4,77304.8,13.53
9238,670,179,True,True,False,False,False,True,1,4,55343.0,5.25
9239,966,277,True,False,False,True,False,False,1,2,40026.0,7.74
9240,769,218,False,True,True,True,False,False,0,0,0.0,20.18
9241,425,10,True,True,True,False,False,True,1,1,31178.3,11.9
9242,324,51,False,False,True,False,True,True,1,1,22771.0,16.29
9243,972,223,False,False,False,False,False,True,1,1,6764.0,22.38
9244,1408,220,False,True,False,False,False,False,0,0,0.0,30.15
9245,1130,118,True,False,False,False,True,True,1,3,2080.8,4.65
9246,958,285,False,False,False,False,True,False,0,0,0.0,15.29
9247,1383,267,True,True,False,False,True,False,1,1,37496.0,1.0
9248,1350,223,False,True,False,False,False,True,1,3,20292.0,5.42
9249,760,225,False,False,False,False,True,True,1,1,13909.2,18.46
9250,164,236,True,True,False,False,False,True,1,4,124076.8,1.0
9251,952,45,False,False,False,False,True,False,0,0,0.0,2.93
9252,935,211,True,False,True,False,True,True,1,1,19169.6,12.71
9253,417,282,False,False,True,True,True,True,1,1,23001.6,20.52
9254,1275,68,True,False,False,False,True,False,0,0,0.0,31.56
9255,1305,5,False,False,False,False,False,False,1,2,11551.3,21.98
9256,497,109,False,False,True,True,True,False,1,2,52111.5,28.3
9257,716,81,True,False,False,False,False,False,0,0,0.0,17.1
9258,293,285,True,False,False,False,False,False,0,0,0.0,25.62
9259,268,134,False,True,True,False,True,False,0,0,0.0,27.77
9260,398,199,False,False,True,False,False,True,0,0,0.0,11.49
9261,549,295,True,True,True,False,False,False,1,3,69939.0,8.83
9262,410,237,True,True,True,True,False,False,1,2,79541.1,16.43
9263,228,225,True,True,False,True,True,False,1,4,55636.8,1.0
9264,671,291,False,False,False,False,False,True,1,2,54929.5,18.77
9265,936,207,True,False,False,False,False,True,1,3,61649.1,7.96
9266,489,70,True,True,True,False,False,True,1,3,91247.4,5.83
9267,801,219,True,True,True,False,False,False,1,1,19667.3,13.8
9268,407,97,True,True,False,True,True,True,1,2,59978.4,10.93
9269,1056,100,True,False,False,False,True,False,1,4,20675.2,7.68
9270,973,194,False,False,True,False,False,False,1,2,33900.3,16.55
9271,1441,95,False,False,True,True,True,True,1,1,2169.0,21.41
9272,80,8,False,False,True,False,False,True,0,0,0.0,16.56
9273,1280,300,True,False,True,True,False,False,1,2,29621.2,10.95
9274,511,172,True,False,True,False,False,False,1,2,61677.2,8.44
9275,100,202,True,True,True,True,True,True,1,4,35527.2,6.67
9276,1035,243,False,True,True,False,False,False,0,0,0.0,22.83
9277,258,191,True,False,True,True,False,False,1,1,23490.5,15.07
9278,264,184,False,False,False,False,True,False,1,1,21307.0,21.94
9279,1470,238,False,False,True,False,True,False,1,2,46620.0,27.55
9280,332,89,False,True,False,False,True,False,0,0,0.0,34.39
9281,821,249,True,False,False,False,False,False,1,1,4943.75,1.28
9282,301,218,False,False,True,False,True,False,1,1,2659.65,15.87
9283,186,55,False,False,True,False,True,False,1,2,17936.0,23.79
9284,2,44,True,False,True,False,False,False,0,0,0.0,26.44
9285,25,264,True,False,True,False,False,False,1,4,28164.8,11.45
9286,711,269,False,False,True,True,True,False,1,3,6625.8,20.41
9287,652,299,False,True,False,True,True,True,1,1,1208.2,13.1
9288,59,31,False,True,False,True,False,True,0,0,0.0,23.34
9289,525,269,False,True,True,True,True,False,1,1,2208.6,1.57
9290,410,260,False,False,True,False,True,False,1,3,84558.0,29.22
9291,857,231,True,False,True,True,False,False,1,1,40767.6,10.29
9292,1493,150,False,False,False,False,True,True,1,2,46566.0,18.37
9293,1038,153,False,False,True,False,True,True,1,1,8000.4,22.18
9294,1378,129,True,False,False,True,False,False,1,1,41131.4,5.02
9295,289,9,False,False,True,False,False,True,1,2,53113.4,25.0
9296,323,151,True,True,True,False,True,False,1,1,12333.5,12.53
9297,1127,72,True,False,True,False,False,False,1,4,20977.0,6.29
9298,466,61,False,False,True,False,False,False,0,0,0.0,10.6
9299,1274,17,True,False,False,False,True,False,0,0,0.0,22.94
9300,696,138,True,True,True,True,False,False,1,1,5690.6,15.82
9301,302,15,True,False,True,True,True,True,1,2,9657.7,9.22
9302,1267,255,True,False,False,False,False,False,0,0,0.0,22.13
9303,826,267,False,False,False,False,False,False,0,0,0.0,12.7
9304,1204,241,True,False,True,False,True,False,1,1,33727.85,10.72
9305,679,91,False,False,True,False,False,False,0,0,0.0,15.84
9306,190,49,True,False,False,False,True,False,0,0,0.0,17.06
9307,1022,152,True,False,False,True,True,False,1,1,22520.7,7.6
9308,187,203,False,False,True,False,False,False,1,2,4874.0,23.51
9309,995,7,False,False,False,False,False,False,0,0,0.0,21.41
9310,626,258,False,False,True,True,True,True,1,4,25023.6,20.88
9311,1188,132,False,True,False,False,False,True,1,2,61171.6,12.37
9312,1306,246,True,True,True,False,False,True,1,2,9467.1,5.81
9313,612,24,False,False,True,False,True,True,1,1,7657.2,23.48
9314,1324,128,False,False,True,False,True,False,1,1,35405.1,17.57
9315,167,138,False,False,True,True,True,False,0,0,0.0,7.71
9316,162,15,False,True,True,False,False,True,0,0,0.0,25.59
9317,1491,213,True,False,True,False,True,False,1,1,17562.0,3.95
9318,862,280,True,True,True,True,False,True,0,0,0.0,27.91
9319,677,163,False,False,False,False,True,False,1,1,47164.65,18.08
9320,234,119,True,True,False,True,False,False,1,1,12886.05,11.82
9321,434,191,True,False,True,False,True,False,0,0,0.0,19.0
9322,1030,109,True,True,False,True,True,False,1,3,78167.25,4.04
9323,1233,108,True,False,False,False,False,True,1,1,23236.2,10.33
9324,1375,228,False,True,False,True,False,True,1,2,18851.6,8.15
9325,612,178,False,True,False,False,False,False,1,2,84280.0,10.83
